Date,Close
1/13/2011,0.152
1/14/2011,0.16
1/17/2011,0.157
1/18/2011,0.16
1/19/2011,0.165
1/20/2011,0.167
1/21/2011,0.17
1/24/2011,0.157
1/25/2011,0.162
1/26/2011,0.157
1/27/2011,0.147
1/28/2011,0.152
1/31/2011,0.142
2/1/2011,0.162
2/2/2011,0.16
2/3/2011,0.157
2/4/2011,0.157
2/7/2011,0.157
2/8/2011,0.155
2/9/2011,0.147
2/10/2011,0.124
2/11/2011,0.124
2/14/2011,0.122
2/15/2011,0.132
2/16/2011,0.129
2/17/2011,0.106
2/18/2011,0.101
2/21/2011,0.104
2/22/2011,0.101
2/23/2011,0.129
2/24/2011,0.127
2/25/2011,0.129
2/28/2011,0.144
3/1/2011,0.15
3/2/2011,0.129
3/3/2011,0.129
3/4/2011,0.137
3/7/2011,0.119
3/8/2011,0.117
3/9/2011,0.106
3/10/2011,0.071
3/11/2011,0.081
3/14/2011,0.086
3/15/2011,0.096
3/16/2011,0.099
3/17/2011,0.081
3/18/2011,0.079
3/21/2011,0.084
3/22/2011,0.099
3/23/2011,0.096
3/24/2011,0.079
3/25/2011,0.081
3/28/2011,0.086
3/29/2011,0.096
3/30/2011,0.109
3/31/2011,0.096
4/1/2011,0.068
4/4/2011,0.046
4/5/2011,0.076
4/6/2011,0.068
4/7/2011,0.053
4/8/2011,0.035
4/11/2011,0.046
4/12/2011,0.053
4/13/2011,0.056
4/14/2011,0.071
4/15/2011,0.073
4/18/2011,0.068
4/19/2011,0.066
4/20/2011,0.058
4/21/2011,0.063
4/22/2011,0.058
4/25/2011,0.058
4/26/2011,0.068
4/27/2011,0.061
4/28/2011,0.041
4/29/2011,0.048
5/2/2011,0.038
5/3/2011,0.023
5/4/2011,0.035
5/5/2011,0.02
5/6/2011,0.015
5/9/2011,0.013
5/10/2011,0.035
5/11/2011,0.025
5/12/2011,0.02
5/13/2011,0.03
5/16/2011,0.028
5/17/2011,0.038
5/18/2011,0.046
5/19/2011,0.046
5/20/2011,0.048
5/23/2011,0.053
5/24/2011,0.058
5/25/2011,0.053
5/26/2011,0.053
5/27/2011,0.053
5/30/2011,0.053
5/31/2011,0.056
6/1/2011,0.056
6/2/2011,0.041
6/3/2011,0.046
6/6/2011,0.046
6/7/2011,0.048
6/8/2011,0.046
6/9/2011,0.043
6/10/2011,0.048
6/13/2011,0.051
6/14/2011,0.051
6/15/2011,0.053
6/16/2011,0.053
6/17/2011,0.028
6/20/2011,0.03
6/21/2011,0.03
6/22/2011,0.028
6/23/2011,0.018
6/24/2011,0.023
6/27/2011,0.028
6/28/2011,0.03
6/29/2011,0.03
6/30/2011,0.028
7/1/2011,0.033
7/4/2011,0.015
7/5/2011,0.013
7/6/2011,0.018
7/7/2011,0.025
7/8/2011,0.028
7/11/2011,0.025
7/12/2011,0.033
7/13/2011,0.023
7/14/2011,0.013
7/15/2011,0.013
7/18/2011,0.013
7/19/2011,0.018
7/20/2011,0.033
7/21/2011,0.036
7/22/2011,0.041
7/25/2011,0.051
7/26/2011,0.066
7/27/2011,0.079
7/28/2011,0.079
7/29/2011,0.102
8/1/2011,0.089
8/2/2011,0.084
8/3/2011,0.025
8/4/2011,0.01
8/5/2011,0.01
8/8/2011,0.023
8/9/2011,0.048
8/10/2011,0.028
8/11/2011,0.025
8/12/2011,0.02
8/15/2011,0.018
8/16/2011,0.02
8/17/2011,0.018
8/18/2011,0.008
8/19/2011,0.01
8/22/2011,0.013
8/23/2011,0.015
8/24/2011,0.013
8/25/2011,0.003
8/26/2011,0.003
8/29/2011,0.015
8/30/2011,0.018
8/31/2011,0.023
9/1/2011,0.018
9/2/2011,0.028
9/5/2011,0.03
9/6/2011,0.025
9/7/2011,0.033
9/8/2011,0.018
9/9/2011,0.015
9/12/2011,0.015
9/13/2011,0.01
9/14/2011,0.013
9/15/2011,0.02
9/16/2011,0.018
9/19/2011,0.023
9/20/2011,0.01
9/21/2011,0.01
9/22/2011,-0.003
9/23/2011,0.015
9/26/2011,0.018
9/27/2011,0.02
9/28/2011,0.02
9/29/2011,0.015
9/30/2011,0.023
10/3/2011,0.015
10/4/2011,0.01
10/5/2011,0.008
10/6/2011,0.01
10/7/2011,0.013
10/10/2011,0.01
10/11/2011,0.013
10/12/2011,0.023
10/13/2011,0.018
10/14/2011,0.028
10/17/2011,0.023
10/18/2011,0.028
10/19/2011,0.036
10/20/2011,0.025
10/21/2011,0.03
10/24/2011,0.028
10/25/2011,0.018
10/26/2011,0.018
10/27/2011,0.018
10/28/2011,0.018
10/31/2011,0.003
11/1/2011,0.008
11/2/2011,0.01
11/3/2011,0.013
11/4/2011,0.023
11/7/2011,0.008
11/8/2011,0.01
11/9/2011,0.01
11/10/2011,0.013
11/11/2011,0.015
11/14/2011,0.018
11/15/2011,0.015
11/16/2011,0.018
11/17/2011,0.018
11/18/2011,0.013
11/21/2011,0.013
11/22/2011,0.018
11/23/2011,0.025
11/24/2011,0.023
11/25/2011,0.023
11/28/2011,0.035
11/29/2011,0.023
11/30/2011,0.008
12/1/2011,0.013
12/2/2011,0.013
12/5/2011,0.01
12/6/2011,0.003
12/7/2011,0.01
12/8/2011,0.01
12/9/2011,0.01
12/12/2011,0.013
12/13/2011,0.01
12/14/2011,0.015
12/15/2011,0.003
12/16/2011,0.01
12/19/2011,0.008
12/20/2011,0.008
12/21/2011,0.018
12/22/2011,0.013
12/23/2011,0.01
12/26/2011,0.008
12/27/2011,0.01
12/28/2011,0.02
12/29/2011,0.01
12/30/2011,0.018
1/2/2012,0.015
1/3/2012,0.015
1/4/2012,0.018
1/5/2012,0.02
1/6/2012,0.01
1/9/2012,0.02
1/10/2012,0.015
1/11/2012,0.018
1/12/2012,0.023
1/13/2012,0.028
1/16/2012,0.033
1/17/2012,0.033
1/18/2012,0.033
1/19/2012,0.038
1/20/2012,0.048
1/23/2012,0.046
1/24/2012,0.046
1/25/2012,0.043
1/26/2012,0.043
1/27/2012,0.059
1/30/2012,0.056
1/31/2012,0.059
2/1/2012,0.066
2/2/2012,0.071
2/3/2012,0.086
2/6/2012,0.079
2/7/2012,0.084
2/8/2012,0.089
2/9/2012,0.089
2/10/2012,0.091
2/13/2012,0.094
2/14/2012,0.125
2/15/2012,0.117
2/16/2012,0.099
2/17/2012,0.091
2/20/2012,0.086
2/21/2012,0.079
2/22/2012,0.091
2/23/2012,0.097
2/24/2012,0.102
2/27/2012,0.112
2/28/2012,0.109
2/29/2012,0.094
3/1/2012,0.079
3/2/2012,0.071
3/5/2012,0.074
3/6/2012,0.086
3/7/2012,0.079
3/8/2012,0.079
3/9/2012,0.089
3/12/2012,0.097
3/13/2012,0.086
3/14/2012,0.089
3/15/2012,0.084
3/16/2012,0.081
3/19/2012,0.091
3/20/2012,0.104
3/21/2012,0.099
3/22/2012,0.084
3/23/2012,0.071
3/26/2012,0.079
3/27/2012,0.086
3/28/2012,0.084
3/29/2012,0.081
3/30/2012,0.071
4/2/2012,0.074
4/3/2012,0.084
4/4/2012,0.076
4/5/2012,0.076
4/6/2012,0.076
4/9/2012,0.079
4/10/2012,0.089
4/11/2012,0.091
4/12/2012,0.084
4/13/2012,0.089
4/16/2012,0.086
4/17/2012,0.081
4/18/2012,0.079
4/19/2012,0.069
4/20/2012,0.074
4/23/2012,0.076
4/24/2012,0.089
4/25/2012,0.094
4/26/2012,0.094
4/27/2012,0.091
4/30/2012,0.104
5/1/2012,0.104
5/2/2012,0.094
5/3/2012,0.084
5/4/2012,0.076
5/7/2012,0.086
5/8/2012,0.091
5/9/2012,0.099
5/10/2012,0.097
5/11/2012,0.099
5/14/2012,0.104
5/15/2012,0.094
5/16/2012,0.097
5/17/2012,0.102
5/18/2012,0.091
5/21/2012,0.071
5/22/2012,0.086
5/23/2012,0.089
5/24/2012,0.099
5/25/2012,0.097
5/28/2012,0.094
5/29/2012,0.086
5/30/2012,0.081
5/31/2012,0.066
6/1/2012,0.064
6/3/2012,0.074
6/4/2012,0.074
6/5/2012,0.084
6/6/2012,0.094
6/7/2012,0.089
6/8/2012,0.081
6/10/2012,0.086
6/11/2012,0.086
6/12/2012,0.097
6/13/2012,0.099
6/14/2012,0.104
6/15/2012,0.094
6/17/2012,0.097
6/18/2012,0.086
6/19/2012,0.094
6/20/2012,0.079
6/21/2012,0.086
6/22/2012,0.086
6/24/2012,0.086
6/25/2012,0.079
6/26/2012,0.099
6/27/2012,0.091
6/28/2012,0.086
6/29/2012,0.086
7/1/2012,0.091
7/2/2012,0.084
7/3/2012,0.086
7/4/2012,0.086
7/5/2012,0.081
7/6/2012,0.079
7/8/2012,0.079
7/9/2012,0.079
7/10/2012,0.094
7/11/2012,0.094
7/12/2012,0.106
7/13/2012,0.104
7/15/2012,0.091
7/16/2012,0.096
7/17/2012,0.099
7/18/2012,0.089
7/19/2012,0.089
7/20/2012,0.096
7/22/2012,0.094
7/23/2012,0.101
7/24/2012,0.104
7/25/2012,0.101
7/26/2012,0.109
7/27/2012,0.114
7/29/2012,0.106
7/30/2012,0.104
7/31/2012,0.112
8/1/2012,0.099
8/2/2012,0.094
8/3/2012,0.084
8/6/2012,0.079
8/7/2012,0.104
8/8/2012,0.117
8/9/2012,0.122
8/10/2012,0.109
8/13/2012,0.104
8/14/2012,0.112
8/15/2012,0.089
8/16/2012,0.089
8/17/2012,0.089
8/20/2012,0.104
8/21/2012,0.109
8/22/2012,0.109
8/23/2012,0.104
8/24/2012,0.099
8/27/2012,0.081
8/28/2012,0.106
8/29/2012,0.104
8/30/2012,0.104
8/31/2012,0.094
9/4/2012,0.099
9/5/2012,0.104
9/6/2012,0.112
9/7/2012,0.109
9/10/2012,0.109
9/11/2012,0.109
9/12/2012,0.104
9/13/2012,0.101
9/14/2012,0.109
9/17/2012,0.114
9/18/2012,0.106
9/19/2012,0.114
9/20/2012,0.114
9/21/2012,0.106
9/24/2012,0.124
9/25/2012,0.114
9/26/2012,0.109
9/27/2012,0.097
9/28/2012,0.099
10/1/2012,0.091
10/2/2012,0.091
10/3/2012,0.091
10/4/2012,0.106
10/5/2012,0.104
10/9/2012,0.101
10/10/2012,0.104
10/11/2012,0.104
10/12/2012,0.104
10/15/2012,0.104
10/16/2012,0.099
10/17/2012,0.119
10/18/2012,0.104
10/19/2012,0.099
10/22/2012,0.112
10/23/2012,0.109
10/24/2012,0.119
10/25/2012,0.119
10/26/2012,0.117
10/29/2012,0.119
10/30/2012,0.114
10/31/2012,0.134
11/1/2012,0.094
11/2/2012,0.094
11/5/2012,0.106
11/6/2012,0.097
11/7/2012,0.101
11/8/2012,0.094
11/9/2012,0.076
11/12/2012,0.076
11/13/2012,0.076
11/14/2012,0.079
11/15/2012,0.058
11/16/2012,0.056
11/19/2012,0.056
11/20/2012,0.076
11/21/2012,0.101
11/23/2012,0.094
11/26/2012,0.099
11/27/2012,0.094
11/28/2012,0.099
11/29/2012,0.089
11/30/2012,0.084
12/3/2012,0.089
12/4/2012,0.096
12/5/2012,0.099
12/6/2012,0.099
12/7/2012,0.089
12/10/2012,0.084
12/11/2012,0.071
12/12/2012,0.038
12/13/2012,0.058
12/14/2012,0.03
12/17/2012,0.028
12/18/2012,0.053
12/19/2012,0.058
12/20/2012,0.058
12/21/2012,0.061
12/24/2012,0.058
12/26/2012,0.063
12/27/2012,0.084
12/28/2012,0.013
12/31/2012,0.053
1/2/2013,0.079
1/3/2013,0.073
1/4/2013,0.073
1/7/2013,0.073
1/8/2013,0.061
1/9/2013,0.061
1/10/2013,0.071
1/11/2013,0.071
1/14/2013,0.073
1/15/2013,0.076
1/16/2013,0.081
1/17/2013,0.081
1/18/2013,0.076
1/22/2013,0.071
1/23/2013,0.076
1/24/2013,0.084
1/25/2013,0.081
1/28/2013,0.071
1/29/2013,0.073
1/30/2013,0.071
1/31/2013,0.076
2/1/2013,0.076
2/4/2013,0.066
2/5/2013,0.073
2/6/2013,0.073
2/7/2013,0.073
2/8/2013,0.079
2/11/2013,0.073
2/12/2013,0.089
2/13/2013,0.094
2/14/2013,0.106
2/15/2013,0.101
2/19/2013,0.112
2/20/2013,0.124
2/21/2013,0.129
2/22/2013,0.129
2/25/2013,0.127
2/26/2013,0.117
2/27/2013,0.112
2/28/2013,0.109
3/1/2013,0.109
3/4/2013,0.089
3/5/2013,0.091
3/6/2013,0.101
3/7/2013,0.101
3/8/2013,0.096
3/11/2013,0.089
3/12/2013,0.096
3/13/2013,0.096
3/14/2013,0.096
3/15/2013,0.089
3/18/2013,0.079
3/19/2013,0.061
3/20/2013,0.073
3/21/2013,0.068
3/22/2013,0.073
3/25/2013,0.061
3/26/2013,0.071
3/27/2013,0.091
3/28/2013,0.071
4/1/2013,0.073
4/2/2013,0.084
4/3/2013,0.063
4/4/2013,0.066
4/5/2013,0.066
4/8/2013,0.068
4/9/2013,0.073
4/10/2013,0.071
4/11/2013,0.068
4/12/2013,0.068
4/15/2013,0.058
4/16/2013,0.061
4/17/2013,0.056
4/18/2013,0.056
4/19/2013,0.056
4/22/2013,0.051
4/23/2013,0.053
4/24/2013,0.058
4/25/2013,0.058
4/26/2013,0.056
4/29/2013,0.051
4/30/2013,0.051
5/1/2013,0.056
5/2/2013,0.058
5/3/2013,0.053
5/6/2013,0.035
5/7/2013,0.033
5/8/2013,0.043
5/9/2013,0.043
5/10/2013,0.043
5/13/2013,0.038
5/14/2013,0.046
5/15/2013,0.043
5/16/2013,0.033
5/17/2013,0.035
5/20/2013,0.048
5/21/2013,0.043
5/22/2013,0.043
5/23/2013,0.048
5/24/2013,0.043
5/28/2013,0.046
5/29/2013,0.043
5/30/2013,0.033
5/31/2013,0.035
6/3/2013,0.041
6/4/2013,0.046
6/5/2013,0.056
6/6/2013,0.053
6/7/2013,0.048
6/10/2013,0.048
6/11/2013,0.051
6/12/2013,0.051
6/13/2013,0.048
6/14/2013,0.046
6/17/2013,0.046
6/18/2013,0.048
6/19/2013,0.048
6/20/2013,0.048
6/21/2013,0.051
6/24/2013,0.051
6/25/2013,0.061
6/26/2013,0.061
6/27/2013,0.053
6/28/2013,0.038
7/1/2013,0.028
7/2/2013,0.028
7/3/2013,0.043
7/5/2013,0.046
7/8/2013,0.038
7/9/2013,0.043
7/10/2013,0.038
7/11/2013,0.035
7/12/2013,0.038
7/15/2013,0.038
7/16/2013,0.033
7/17/2013,0.03
7/18/2013,0.033
7/19/2013,0.028
7/22/2013,0.028
7/23/2013,0.023
7/24/2013,0.028
7/25/2013,0.023
7/26/2013,0.02
7/29/2013,0.03
7/30/2013,0.038
7/31/2013,0.041
8/1/2013,0.041
8/2/2013,0.038
8/5/2013,0.043
8/6/2013,0.046
8/7/2013,0.048
8/8/2013,0.053
8/9/2013,0.056
8/12/2013,0.058
8/13/2013,0.056
8/14/2013,0.053
8/15/2013,0.053
8/16/2013,0.046
8/19/2013,0.051
8/20/2013,0.043
8/21/2013,0.038
8/22/2013,0.028
8/23/2013,0.028
8/26/2013,0.033
8/27/2013,0.051
8/28/2013,0.035
8/29/2013,0.025
8/30/2013,0.028
9/3/2013,0.008
9/4/2013,0.028
9/5/2013,0.028
9/6/2013,0.023
9/9/2013,0.013
9/10/2013,0.02
9/11/2013,0.02
9/12/2013,0.02
9/13/2013,0.018
9/16/2013,0.013
9/17/2013,0.013
9/18/2013,0.013
9/19/2013,0.008
9/20/2013,0.013
9/23/2013,0.013
9/24/2013,0.02
9/25/2013,0.02
9/27/2013,0.018
9/30/2013,0.01
10/1/2013,0.023
10/2/2013,0.015
10/3/2013,0.028
10/4/2013,0.025
10/7/2013,0.023
10/8/2013,0.048
10/9/2013,0.046
10/10/2013,0.048
10/11/2013,0.066
10/15/2013,0.132
10/16/2013,0.091
10/17/2013,0.051
10/18/2013,0.033
10/21/2013,0.03
10/22/2013,0.033
10/23/2013,0.035
10/24/2013,0.041
10/25/2013,0.038
10/28/2013,0.038
10/29/2013,0.041
10/30/2013,0.038
10/31/2013,0.038
11/1/2013,0.041
11/4/2013,0.048
11/5/2013,0.053
11/6/2013,0.053
11/7/2013,0.063
11/8/2013,0.061
11/12/2013,0.071
11/13/2013,0.076
11/14/2013,0.073
11/15/2013,0.081
11/18/2013,0.084
11/19/2013,0.081
11/20/2013,0.084
11/21/2013,0.081
11/22/2013,0.073
11/25/2013,0.073
11/26/2013,0.071
11/27/2013,0.066
11/29/2013,0.063
12/2/2013,0.056
12/3/2013,0.058
12/4/2013,0.061
12/5/2013,0.058
12/6/2013,0.061
12/9/2013,0.068
12/10/2013,0.071
12/11/2013,0.071
12/12/2013,0.073
12/13/2013,0.068
12/16/2013,0.066
12/17/2013,0.066
12/18/2013,0.066
12/19/2013,0.068
12/20/2013,0.061
12/23/2013,0.061
12/24/2013,0.073
12/26/2013,0.066
12/27/2013,0.066
12/30/2013,0.058
12/31/2013,0.071
1/2/2014,0.066
1/3/2014,0.071
1/6/2014,0.051
1/7/2014,0.043
1/8/2014,0.041
1/9/2014,0.043
1/10/2014,0.046
1/13/2014,0.035
1/14/2014,0.038
1/15/2014,0.041
1/16/2014,0.038
1/17/2014,0.038
1/21/2014,0.038
1/22/2014,0.038
1/23/2014,0.043
1/24/2014,0.041
1/27/2014,0.053
1/28/2014,0.051
1/29/2014,0.043
1/30/2014,0.02
1/31/2014,0.023
2/3/2014,0.046
2/4/2014,0.058
2/5/2014,0.063
2/6/2014,0.071
2/7/2014,0.086
2/10/2014,0.068
2/11/2014,0.053
2/12/2014,0.051
2/13/2014,0.033
2/14/2014,0.018
2/18/2014,0.051
2/19/2014,0.056
2/20/2014,0.053
2/21/2014,0.046
2/24/2014,0.046
2/25/2014,0.046
2/26/2014,0.046
2/27/2014,0.043
2/28/2014,0.061
3/3/2014,0.046
3/4/2014,0.053
3/5/2014,0.053
3/6/2014,0.058
3/7/2014,0.058
3/10/2014,0.043
3/11/2014,0.048
3/12/2014,0.051
3/13/2014,0.046
3/14/2014,0.053
3/17/2014,0.051
3/18/2014,0.046
3/19/2014,0.058
3/20/2014,0.061
3/21/2014,0.053
3/24/2014,0.046
3/25/2014,0.051
3/26/2014,0.043
3/27/2014,0.038
3/28/2014,0.043
3/31/2014,0.038
4/1/2014,0.038
4/2/2014,0.025
4/3/2014,0.023
4/4/2014,0.035
4/7/2014,0.033
4/8/2014,0.03
4/9/2014,0.038
4/10/2014,0.035
4/11/2014,0.035
4/14/2014,0.035
4/15/2014,0.038
4/16/2014,0.033
4/17/2014,0.03
4/21/2014,0.033
4/22/2014,0.03
4/23/2014,0.023
4/24/2014,0.013
4/25/2014,0.018
4/28/2014,0.018
4/29/2014,0.018
4/30/2014,0.028
5/1/2014,0.028
5/2/2014,0.023
5/5/2014,0.025
5/6/2014,0.025
5/7/2014,0.03
5/8/2014,0.033
5/9/2014,0.025
5/12/2014,0.025
5/13/2014,0.028
5/14/2014,0.025
5/15/2014,0.028
5/16/2014,0.02
5/19/2014,0.028
5/20/2014,0.033
5/21/2014,0.033
5/22/2014,0.035
5/23/2014,0.035
5/27/2014,0.033
5/28/2014,0.038
5/29/2014,0.035
5/30/2014,0.038
6/2/2014,0.035
6/3/2014,0.038
6/4/2014,0.041
6/5/2014,0.035
6/6/2014,0.033
6/9/2014,0.035
6/10/2014,0.038
6/11/2014,0.038
6/12/2014,0.041
6/13/2014,0.043
6/16/2014,0.035
6/17/2014,0.038
6/18/2014,0.025
6/19/2014,0.018
6/20/2014,0.02
6/23/2014,0.023
6/24/2014,0.028
6/25/2014,0.03
6/26/2014,0.033
6/27/2014,0.03
6/30/2014,0.038
7/1/2014,0.028
7/2/2014,0.018
7/3/2014,0.013
7/7/2014,0.023
7/8/2014,0.03
7/9/2014,0.035
7/10/2014,0.023
7/11/2014,0.025
7/14/2014,0.023
7/15/2014,0.025
7/16/2014,0.025
7/17/2014,0.018
7/18/2014,0.023
7/21/2014,0.028
7/22/2014,0.028
7/23/2014,0.028
7/24/2014,0.025
7/25/2014,0.033
7/28/2014,0.025
7/29/2014,0.03
7/30/2014,0.03
7/31/2014,0.025
8/1/2014,0.03
8/4/2014,0.033
8/5/2014,0.03
8/6/2014,0.025
8/7/2014,0.03
8/8/2014,0.028
8/11/2014,0.028
8/12/2014,0.033
8/13/2014,0.041
8/14/2014,0.041
8/15/2014,0.035
8/18/2014,0.033
8/19/2014,0.035
8/20/2014,0.03
8/21/2014,0.025
8/22/2014,0.023
8/25/2014,0.03
8/26/2014,0.03
8/27/2014,0.033
8/28/2014,0.033
8/29/2014,0.033
9/2/2014,0.023
9/3/2014,0.028
9/4/2014,0.028
9/5/2014,0.025
9/8/2014,0.018
9/9/2014,0.018
9/10/2014,0.02
9/11/2014,0.018
9/12/2014,0.015
9/15/2014,0.015
9/16/2014,0.02
9/17/2014,0.023
9/18/2014,0.02
9/19/2014,0.023
9/22/2014,0.013
9/23/2014,0.018
9/24/2014,0.01
9/25/2014,0.013
9/26/2014,0.018
9/29/2014,0.013
9/30/2014,0.023
10/1/2014,0.025
10/2/2014,0.02
10/3/2014,0.02
10/6/2014,0.018
10/7/2014,0.013
10/8/2014,0.01
10/9/2014,0.01
10/10/2014,0.01
10/14/2014,0.015
10/15/2014,0.023
10/16/2014,0.025
10/17/2014,0.023
10/20/2014,0.008
10/21/2014,0.018
10/22/2014,0.013
10/23/2014,0.008
10/24/2014,0.013
10/27/2014,0.018
10/28/2014,0.018
10/29/2014,0.018
10/30/2014,0.013
10/31/2014,0.013
11/3/2014,0.02
11/4/2014,0.028
11/5/2014,0.028
11/6/2014,0.025
11/7/2014,0.033
11/10/2014,0.02
11/12/2014,0.018
11/13/2014,0.015
11/14/2014,0.015
11/17/2014,0.02
11/18/2014,0.018
11/19/2014,0.013
11/20/2014,0.008
11/21/2014,0.013
11/24/2014,0.013
11/25/2014,0.028
11/26/2014,0.015
11/28/2014,0.018
12/1/2014,0.02
12/2/2014,0.013
12/3/2014,0.015
12/4/2014,0.025
12/5/2014,0.03
12/8/2014,0.013
12/9/2014,0.035
12/10/2014,0.035
12/11/2014,0.035
12/12/2014,0.028
12/15/2014,0.033
12/16/2014,0.028
12/17/2014,0.028
12/18/2014,0.043
12/19/2014,0.035
12/22/2014,0.043
12/23/2014,0.018
12/24/2014,0.023
12/26/2014,0.01
12/29/2014,0.008
12/30/2014,0.023
12/31/2014,0.053
1/2/2015,0.025
1/5/2015,0.025
1/6/2015,0.033
1/7/2015,0.028
1/8/2015,0.033
1/9/2015,0.025
1/12/2015,0.028
1/13/2015,0.03
1/14/2015,0.038
1/15/2015,0.035
1/16/2015,0.023
1/20/2015,0.023
1/21/2015,0.028
1/22/2015,0.023
1/23/2015,0.028
1/26/2015,0.015
1/27/2015,0.028
1/28/2015,0.03
1/29/2015,0.023
1/30/2015,0.015
2/2/2015,0.02
2/3/2015,0.023
2/4/2015,0.015
2/5/2015,0.02
2/6/2015,0.023
2/9/2015,0.018
2/10/2015,0.015
2/11/2015,0.015
2/12/2015,0.015
2/13/2015,0.015
2/17/2015,0.015
2/18/2015,0.023
2/19/2015,0.02
2/20/2015,0.023
2/23/2015,0.02
2/24/2015,0.023
2/25/2015,0.02
2/26/2015,0.03
2/27/2015,0.018
3/2/2015,0.018
3/3/2015,0.02
3/4/2015,0.023
3/5/2015,0.008
3/6/2015,0.01
3/9/2015,0.015
3/10/2015,0.015
3/11/2015,0.023
3/12/2015,0.028
3/13/2015,0.035
3/16/2015,0.046
3/17/2015,0.041
3/18/2015,0.041
3/19/2015,0.023
3/20/2015,0.013
3/23/2015,0.018
3/24/2015,0.02
3/25/2015,0.033
3/26/2015,0.033
3/27/2015,0.035
3/30/2015,0.025
3/31/2015,0.038
4/1/2015,0.038
4/2/2015,0.023
4/3/2015,0.02
4/6/2015,0.023
4/7/2015,0.02
4/8/2015,0.023
4/9/2015,0.028
4/10/2015,0.02
4/13/2015,0.025
4/14/2015,0.02
4/15/2015,0.02
4/16/2015,0.02
4/17/2015,0.018
4/20/2015,0.023
4/21/2015,0.028
4/22/2015,0.025
4/23/2015,0.025
4/24/2015,0.025
4/27/2015,0.02
4/28/2015,0.02
4/29/2015,0.013
4/30/2015,0.013
5/1/2015,0.01
5/4/2015,0.018
5/5/2015,0.015
5/6/2015,0.02
5/7/2015,0.015
5/8/2015,0.013
5/11/2015,0.02
5/12/2015,0.018
5/13/2015,0.018
5/14/2015,0.018
5/15/2015,0.018
5/18/2015,0.023
5/19/2015,0.02
5/20/2015,0.028
5/21/2015,0.028
5/22/2015,0.018
5/26/2015,0.023
5/27/2015,0.018
5/28/2015,0.013
5/29/2015,0.008
6/1/2015,0.01
6/2/2015,0.013
6/3/2015,0.015
6/4/2015,0.013
6/5/2015,0.028
6/8/2015,0.02
6/9/2015,0.018
6/10/2015,0.03
6/11/2015,0.015
6/12/2015,0.018
6/15/2015,0.013
6/16/2015,0.013
6/17/2015,0.008
6/18/2015,0.005
6/19/2015,0.008
6/22/2015,0.008
6/23/2015,0.015
6/24/2015,0.02
6/25/2015,0.008
6/26/2015,0.008
6/29/2015,-0.003
6/30/2015,0.018
7/1/2015,0.02
7/2/2015,0.01
7/6/2015,0.015
7/7/2015,0.018
7/8/2015,0.018
7/9/2015,0.018
7/10/2015,0.015
7/13/2015,-0.003
7/14/2015,0.015
7/15/2015,0.018
7/16/2015,0.02
7/17/2015,0.023
7/20/2015,0.036
7/21/2015,0.033
7/22/2015,0.036
7/23/2015,0.036
7/24/2015,0.041
7/27/2015,0.046
7/28/2015,0.056
7/29/2015,0.059
7/30/2015,0.074
7/31/2015,0.069
8/3/2015,0.069
8/4/2015,0.086
8/5/2015,0.079
8/6/2015,0.041
8/7/2015,0.069
8/10/2015,0.074
8/11/2015,0.104
8/12/2015,0.099
8/13/2015,0.099
8/14/2015,0.091
8/17/2015,0.079
8/18/2015,0.091
8/19/2015,0.046
8/20/2015,0.02
8/21/2015,0.025
8/24/2015,0.023
8/25/2015,0.059
8/26/2015,0.064
8/27/2015,0.056
8/28/2015,0.053
8/31/2015,0.003
9/1/2015,0.051
9/2/2015,0.025
9/3/2015,0.025
9/4/2015,0.025
9/8/2015,0.033
9/9/2015,0.035
9/10/2015,0.023
9/11/2015,0.033
9/14/2015,0.048
9/15/2015,0.064
9/16/2015,0.061
9/17/2015,0.003
9/18/2015,-0.005
9/21/2015,-0.005
9/22/2015,0.003
9/23/2015,0.008
9/24/2015,0.01
9/25/2015,-0.01
9/28/2015,-0.008
9/29/2015,0.01
9/30/2015,0.003
10/1/2015,-0.013
10/2/2015,0.008
10/5/2015,-0.005
10/6/2015,-0.008
10/7/2015,-0.003
10/8/2015,0.018
10/9/2015,0.013
10/13/2015,0.008
10/14/2015,-0.003
10/15/2015,0.003
10/16/2015,0.01
10/19/2015,0.018
10/20/2015,0.018
10/21/2015,0.01
10/22/2015,0.008
10/23/2015,0.013
10/26/2015,0.023
10/27/2015,0.02
10/28/2015,0.048
10/29/2015,0.074
10/30/2015,0.084
11/2/2015,0.079
11/3/2015,0.076
11/4/2015,0.058
11/5/2015,0.051
11/6/2015,0.073
11/9/2015,0.109
11/10/2015,0.135
11/12/2015,0.14
11/13/2015,0.13
11/16/2015,0.125
11/17/2015,0.14
11/18/2015,0.13
11/19/2015,0.104
11/20/2015,0.107
11/23/2015,0.119
11/24/2015,0.163
11/25/2015,0.188
11/26/2015,0.165
11/27/2015,0.175
11/30/2015,0.208
12/1/2015,0.208
12/2/2015,0.219
12/3/2015,0.216
12/4/2015,0.224
12/7/2015,0.247
12/8/2015,0.282
12/9/2015,0.265
12/10/2015,0.242
12/11/2015,0.231
12/14/2015,0.244
12/15/2015,0.265
12/16/2015,0.267
12/17/2015,0.224
12/18/2015,0.186
12/21/2015,0.168
12/22/2015,0.208
12/23/2015,0.203
12/24/2015,0.201
12/28/2015,0.198
12/29/2015,0.219
12/30/2015,0.186
12/31/2015,0.173
1/4/2016,0.186
1/5/2016,0.211
